country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
France,Bourgogne-Franche-Comté,,2021-W05,,
France,Bourgogne-Franche-Comté,,2021-W06,,
France,Bourgogne-Franche-Comté,,2021-W07,,
France,Bourgogne-Franche-Comté,,2021-W08,,
France,Bourgogne-Franche-Comté,,2021-W09,,
France,Bourgogne-Franche-Comté,,2021-W10,,
France,Bourgogne-Franche-Comté,,2021-W11,,
France,Bourgogne-Franche-Comté,,2021-W12,,
France,Bourgogne-Franche-Comté,,2021-W13,,
France,Bourgogne-Franche-Comté,,2021-W14,,
France,Bourgogne-Franche-Comté,,2021-W15,,
France,Bourgogne-Franche-Comté,,2021-W16,,
France,Bourgogne-Franche-Comté,,2021-W17,,
France,Bourgogne-Franche-Comté,,2021-W18,,
France,Bourgogne-Franche-Comté,,2021-W19,,
France,Bourgogne-Franche-Comté,,2021-W20,,
France,Bourgogne-Franche-Comté,,2021-W21,,
France,Bourgogne-Franche-Comté,,2021-W22,,
France,Bourgogne-Franche-Comté,,2021-W23,,
France,Bourgogne-Franche-Comté,,2021-W24,,
France,Bourgogne-Franche-Comté,,2021-W25,,
France,Bourgogne-Franche-Comté,,2021-W26,,
France,Bourgogne-Franche-Comté,,2021-W27,,
France,Bourgogne-Franche-Comté,,2021-W28,,
France,Bourgogne-Franche-Comté,,2021-W29,,
France,Bourgogne-Franche-Comté,,2021-W30,,
France,Bourgogne-Franche-Comté,,2021-W31,,
France,Bourgogne-Franche-Comté,,2021-W32,,
France,Bourgogne-Franche-Comté,,2021-W33,,
France,Bourgogne-Franche-Comté,,2021-W34,,
France,Bourgogne-Franche-Comté,,2021-W35,,
France,Bourgogne-Franche-Comté,,2021-W36,,
France,Bourgogne-Franche-Comté,,2021-W37,,
France,Bourgogne-Franche-Comté,,2021-W38,,
France,Bourgogne-Franche-Comté,,2021-W39,,
France,Bourgogne-Franche-Comté,,2021-W40,,
France,Bourgogne-Franche-Comté,,2021-W41,,
France,Bourgogne-Franche-Comté,,2021-W42,,
France,Bourgogne-Franche-Comté,,2021-W43,,
France,Bourgogne-Franche-Comté,,2021-W44,,
France,Bourgogne-Franche-Comté,,2021-W45,,
France,Bourgogne-Franche-Comté,,2021-W46,,
France,Bourgogne-Franche-Comté,,2021-W47,,
France,Bourgogne-Franche-Comté,,2021-W48,,
France,Bourgogne-Franche-Comté,,2021-W49,,
France,Bourgogne-Franche-Comté,,2021-W50,,
France,Bourgogne-Franche-Comté,,2021-W51,,
France,Bourgogne-Franche-Comté,,2021-W52,,
France,Bourgogne-Franche-Comté,,2022-W01,,
France,Bourgogne-Franche-Comté,,2022-W02,,
France,Bourgogne-Franche-Comté,,2022-W03,,
France,Bourgogne-Franche-Comté,,2022-W04,,
France,Normandie,,2020-W51,,
France,Normandie,,2020-W52,,
France,Normandie,,2020-W53,,
France,Normandie,,2021-W01,,
France,Normandie,,2021-W02,,
France,Normandie,,2021-W03,,
France,Normandie,,2021-W04,,
France,Normandie,,2021-W05,,
France,Normandie,,2021-W06,,
France,Normandie,,2021-W07,,
France,Normandie,,2021-W08,,
France,Normandie,,2021-W09,,
France,Normandie,,2021-W10,,
France,Normandie,,2021-W11,,
France,Normandie,,2021-W12,,
France,Normandie,,2021-W13,,
France,Normandie,,2021-W14,,
France,Normandie,,2021-W15,,
France,Normandie,,2021-W16,,
France,Normandie,,2021-W17,,
France,Normandie,,2021-W18,,
France,Normandie,,2021-W19,,
France,Normandie,,2021-W20,,
France,Normandie,,2021-W21,,
France,Normandie,,2021-W22,,
France,Normandie,,2021-W23,,
France,Normandie,,2021-W24,,
France,Normandie,,2021-W25,,
France,Normandie,,2021-W26,,
France,Normandie,,2021-W27,,
France,Normandie,,2021-W28,,
France,Normandie,,2021-W29,,
France,Normandie,,2021-W30,,
France,Normandie,,2021-W31,,
France,Normandie,,2021-W32,,
France,Normandie,,2021-W33,,
France,Normandie,,2021-W34,,
France,Normandie,,2021-W35,,
France,Normandie,,2021-W36,,
France,Normandie,,2021-W37,,
France,Normandie,,2021-W38,,
France,Normandie,,2021-W39,,
France,Normandie,,2021-W40,,
France,Normandie,,2021-W41,,
France,Normandie,,2021-W42,,
France,Normandie,,2021-W43,,
France,Normandie,,2021-W44,,
France,Normandie,,2021-W45,,
France,Normandie,,2021-W46,,
France,Normandie,,2021-W47,,
France,Normandie,,2021-W48,,
France,Normandie,,2021-W49,,
France,Normandie,,2021-W50,,
France,Normandie,,2021-W51,,
France,Normandie,,2021-W52,,
France,Normandie,,2022-W01,,
France,Normandie,,2022-W02,,
France,Normandie,,2022-W03,,
France,Normandie,,2022-W04,,
France,Hauts-de-France,,2020-W51,,
France,Hauts-de-France,,2020-W52,,
France,Hauts-de-France,,2020-W53,,
France,Hauts-de-France,,2021-W01,,
France,Hauts-de-France,,2021-W02,,
France,Hauts-de-France,,2021-W03,,
France,Hauts-de-France,,2021-W04,,
France,Hauts-de-France,,2021-W05,,
France,Hauts-de-France,,2021-W06,,
France,Hauts-de-France,,2021-W07,,
France,Hauts-de-France,,2021-W08,,
France,Hauts-de-France,,2021-W09,,
France,Hauts-de-France,,2021-W10,,
France,Hauts-de-France,,2021-W11,,
France,Hauts-de-France,,2021-W12,,
France,Hauts-de-France,,2021-W13,,
France,Hauts-de-France,,2021-W14,,
France,Hauts-de-France,,2021-W15,,
France,Hauts-de-France,,2021-W16,,
France,Hauts-de-France,,2021-W17,,
France,Hauts-de-France,,2021-W18,,
France,Hauts-de-France,,2021-W19,,
France,Hauts-de-France,,2021-W20,,
France,Hauts-de-France,,2021-W21,,
France,Hauts-de-France,,2021-W22,,
France,Hauts-de-France,,2021-W23,,
France,Hauts-de-France,,2021-W24,,
France,Hauts-de-France,,2021-W25,,
France,Hauts-de-France,,2021-W26,,
France,Hauts-de-France,,2021-W27,,
France,Hauts-de-France,,2021-W28,,
France,Hauts-de-France,,2021-W29,,
France,Hauts-de-France,,2021-W30,,
France,Hauts-de-France,,2021-W31,,
France,Hauts-de-France,,2021-W32,,
France,Hauts-de-France,,2021-W33,,
France,Hauts-de-France,,2021-W34,,
France,Hauts-de-France,,2021-W35,,
France,Hauts-de-France,,2021-W36,,
France,Hauts-de-France,,2021-W37,,
France,Hauts-de-France,,2021-W38,,
France,Hauts-de-France,,2021-W39,,
France,Hauts-de-France,,2021-W40,,
France,Hauts-de-France,,2021-W41,,
France,Hauts-de-France,,2021-W43,,
France,Hauts-de-France,,2021-W44,,
France,Hauts-de-France,,2021-W45,,
France,Hauts-de-France,,2021-W46,,
France,Hauts-de-France,,2021-W47,,
France,Hauts-de-France,,2021-W48,,
France,Hauts-de-France,,2021-W49,,
France,Hauts-de-France,,2021-W50,,
France,Hauts-de-France,,2021-W51,,
France,Hauts-de-France,,2021-W52,,
France,Hauts-de-France,,2022-W01,,
France,Hauts-de-France,,2022-W02,,
France,Hauts-de-France,,2022-W03,,
France,Hauts-de-France,,2022-W04,,
France,Grand Est,,2020-W51,,
France,Grand Est,,2020-W52,,
France,Grand Est,,2020-W53,,
France,Grand Est,,2021-W01,,
France,Grand Est,,2021-W02,,
France,Grand Est,,2021-W03,,
France,Grand Est,,2021-W04,,
France,Grand Est,,2021-W05,,
France,Grand Est,,2021-W06,,
France,Grand Est,,2021-W07,,
France,Grand Est,,2021-W08,,
France,Grand Est,,2021-W09,,
France,Grand Est,,2021-W10,,
France,Grand Est,,2021-W11,,
France,Grand Est,,2021-W12,,
France,Grand Est,,2021-W13,,
France,Grand Est,,2021-W14,,
France,Grand Est,,2021-W15,,
France,Grand Est,,2021-W16,,
France,Grand Est,,2021-W17,,
France,Grand Est,,2021-W18,,
France,Grand Est,,2021-W19,,
France,Grand Est,,2021-W20,,
France,Grand Est,,2021-W21,,
France,Grand Est,,2021-W22,,
France,Grand Est,,2021-W23,,
France,Grand Est,,2021-W24,,
France,Grand Est,,2021-W25,,
France,Grand Est,,2021-W26,,
France,Grand Est,,2021-W27,,
France,Grand Est,,2021-W28,,
France,Grand Est,,2021-W29,,
France,Grand Est,,2021-W30,,
France,Grand Est,,2021-W31,,
France,Grand Est,,2021-W32,,
France,Grand Est,,2021-W33,,
France,Grand Est,,2021-W34,,
France,Grand Est,,2021-W35,,
France,Grand Est,,2021-W36,,
France,Grand Est,,2021-W37,,
France,Grand Est,,2021-W38,,
France,Grand Est,,2021-W39,,
France,Grand Est,,2021-W40,,
France,Grand Est,,2021-W41,,
France,Grand Est,,2021-W42,,
France,Grand Est,,2021-W43,,
France,Grand Est,,2021-W44,,
France,Grand Est,,2021-W45,,
France,Grand Est,,2021-W46,,
France,Grand Est,,2021-W47,,
France,Grand Est,,2021-W48,,
France,Grand Est,,2021-W49,,
France,Grand Est,,2021-W50,,
France,Grand Est,,2021-W51,,
France,Grand Est,,2021-W52,,
France,Grand Est,,2022-W01,,
France,Grand Est,,2022-W02,,
France,Grand Est,,2022-W03,,
France,Grand Est,,2022-W04,,
France,Pays de la Loire,,2020-W51,,
France,Pays de la Loire,,2020-W52,,
France,Pays de la Loire,,2020-W53,,
France,Pays de la Loire,,2021-W01,,
France,Pays de la Loire,,2021-W02,,
France,Pays de la Loire,,2021-W03,,
France,Pays de la Loire,,2021-W04,,
France,Pays de la Loire,,2021-W05,,
France,Pays de la Loire,,2021-W06,,
France,Pays de la Loire,,2021-W07,,
France,Pays de la Loire,,2021-W08,,
France,Pays de la Loire,,2021-W09,,
France,Pays de la Loire,,2021-W10,,
France,Pays de la Loire,,2021-W11,,
France,Pays de la Loire,,2021-W12,,
France,Pays de la Loire,,2021-W13,,
France,Pays de la Loire,,2021-W14,,
France,Pays de la Loire,,2021-W15,,
France,Pays de la Loire,,2021-W16,,
France,Pays de la Loire,,2021-W17,,
France,Pays de la Loire,,2021-W18,,
France,Pays de la Loire,,2021-W19,,
France,Pays de la Loire,,2021-W20,,
France,Pays de la Loire,,2021-W21,,
France,Pays de la Loire,,2021-W22,,
France,Pays de la Loire,,2021-W23,,
France,Pays de la Loire,,2021-W24,,
France,Pays de la Loire,,2021-W25,,
France,Pays de la Loire,,2021-W26,,
France,Pays de la Loire,,2021-W27,,
France,Pays de la Loire,,2021-W28,,
France,Pays de la Loire,,2021-W29,,
France,Pays de la Loire,,2021-W30,,
France,Pays de la Loire,,2021-W31,,
France,Pays de la Loire,,2021-W32,,
France,Pays de la Loire,,2021-W33,,
France,Pays de la Loire,,2021-W34,,
France,Pays de la Loire,,2021-W35,,
France,Pays de la Loire,,2021-W36,,
France,Pays de la Loire,,2021-W37,,
France,Pays de la Loire,,2021-W38,,
France,Pays de la Loire,,2021-W39,,
France,Pays de la Loire,,2021-W40,,
France,Pays de la Loire,,2021-W41,,
France,Pays de la Loire,,2021-W42,,
France,Pays de la Loire,,2021-W43,,
France,Pays de la Loire,,2021-W44,,
France,Pays de la Loire,,2021-W45,,
France,Pays de la Loire,,2021-W46,,
France,Pays de la Loire,,2021-W47,,
France,Pays de la Loire,,2021-W48,,
France,Pays de la Loire,,2021-W49,,
France,Pays de la Loire,,2021-W50,,
France,Pays de la Loire,,2021-W51,,
France,Pays de la Loire,,2021-W52,,
France,Pays de la Loire,,2022-W01,,
France,Pays de la Loire,,2022-W02,,
France,Pays de la Loire,,2022-W03,,
France,Pays de la Loire,,2022-W04,,
France,Bretagne,,2020-W51,,
France,Bretagne,,2020-W52,,
France,Bretagne,,2020-W53,,
France,Bretagne,,2021-W01,,
France,Bretagne,,2021-W02,,
France,Bretagne,,2021-W03,,
France,Bretagne,,2021-W04,,
France,Bretagne,,2021-W05,,
France,Bretagne,,2021-W06,,
France,Bretagne,,2021-W07,,
France,Bretagne,,2021-W08,,
France,Bretagne,,2021-W09,,
France,Bretagne,,2021-W10,,
France,Bretagne,,2021-W11,,
France,Bretagne,,2021-W12,,
France,Bretagne,,2021-W13,,
France,Bretagne,,2021-W14,,
France,Bretagne,,2021-W15,,
France,Bretagne,,2021-W16,,
France,Bretagne,,2021-W17,,
France,Bretagne,,2021-W18,,
France,Bretagne,,2021-W19,,
France,Bretagne,,2021-W20,,
France,Bretagne,,2021-W21,,
France,Bretagne,,2021-W22,,
France,Bretagne,,2021-W23,,
France,Bretagne,,2021-W24,,
France,Bretagne,,2021-W25,,
France,Bretagne,,2021-W26,,
France,Bretagne,,2021-W27,,
France,Bretagne,,2021-W28,,
France,Bretagne,,2021-W29,,
France,Bretagne,,2021-W30,,
France,Bretagne,,2021-W31,,
France,Bretagne,,2021-W32,,
France,Bretagne,,2021-W33,,
France,Bretagne,,2021-W34,,
France,Bretagne,,2021-W35,,
France,Bretagne,,2021-W36,,
France,Bretagne,,2021-W37,,
France,Bretagne,,2021-W38,,
France,Bretagne,,2021-W39,,
France,Bretagne,,2021-W40,,
France,Bretagne,,2021-W41,,
France,Bretagne,,2021-W42,,
France,Bretagne,,2021-W43,,
France,Bretagne,,2021-W44,,
France,Bretagne,,2021-W45,,
France,Bretagne,,2021-W46,,
France,Bretagne,,2021-W47,,
France,Bretagne,,2021-W48,,
France,Bretagne,,2021-W49,,
France,Bretagne,,2021-W50,,
France,Bretagne,,2021-W51,,
France,Bretagne,,2021-W52,,
France,Bretagne,,2022-W01,,
France,Bretagne,,2022-W02,,
France,Bretagne,,2022-W03,,
France,Bretagne,,2022-W04,,
France,Nouvelle-Aquitaine,,2020-W51,,
France,Nouvelle-Aquitaine,,2020-W52,,
France,Nouvelle-Aquitaine,,2020-W53,,
France,Nouvelle-Aquitaine,,2021-W01,,
France,Nouvelle-Aquitaine,,2021-W02,,
France,Nouvelle-Aquitaine,,2021-W03,,
France,Nouvelle-Aquitaine,,2021-W04,,
France,Nouvelle-Aquitaine,,2021-W05,,
France,Nouvelle-Aquitaine,,2021-W06,,
France,Nouvelle-Aquitaine,,2021-W07,,
France,Nouvelle-Aquitaine,,2021-W08,,
France,Nouvelle-Aquitaine,,2021-W09,,
France,Nouvelle-Aquitaine,,2021-W10,,
France,Nouvelle-Aquitaine,,2021-W11,,
France,Nouvelle-Aquitaine,,2021-W12,,
France,Nouvelle-Aquitaine,,2021-W13,,
France,Nouvelle-Aquitaine,,2021-W14,,
France,Nouvelle-Aquitaine,,2021-W15,,
France,Nouvelle-Aquitaine,,2021-W16,,
France,Nouvelle-Aquitaine,,2021-W17,,
France,Nouvelle-Aquitaine,,2021-W18,,
France,Nouvelle-Aquitaine,,2021-W19,,
France,Nouvelle-Aquitaine,,2021-W20,,
France,Nouvelle-Aquitaine,,2021-W21,,
France,Nouvelle-Aquitaine,,2021-W22,,
France,Nouvelle-Aquitaine,,2021-W23,,
France,Nouvelle-Aquitaine,,2021-W24,,
France,Nouvelle-Aquitaine,,2021-W25,,
France,Nouvelle-Aquitaine,,2021-W26,,
France,Nouvelle-Aquitaine,,2021-W27,,
France,Nouvelle-Aquitaine,,2021-W28,,
France,Nouvelle-Aquitaine,,2021-W29,,
France,Nouvelle-Aquitaine,,2021-W30,,
France,Nouvelle-Aquitaine,,2021-W31,,
France,Nouvelle-Aquitaine,,2021-W32,,
France,Nouvelle-Aquitaine,,2021-W33,,
France,Nouvelle-Aquitaine,,2021-W34,,
France,Nouvelle-Aquitaine,,2021-W35,,
France,Nouvelle-Aquitaine,,2021-W36,,
France,Nouvelle-Aquitaine,,2021-W37,,
France,Nouvelle-Aquitaine,,2021-W38,,
France,Nouvelle-Aquitaine,,2021-W39,,
France,Nouvelle-Aquitaine,,2021-W40,,
France,Nouvelle-Aquitaine,,2021-W41,,
France,Nouvelle-Aquitaine,,2021-W42,,
France,Nouvelle-Aquitaine,,2021-W43,,
France,Nouvelle-Aquitaine,,2021-W44,,
France,Nouvelle-Aquitaine,,2021-W45,,
France,Nouvelle-Aquitaine,,2021-W46,,
France,Nouvelle-Aquitaine,,2021-W47,,
France,Nouvelle-Aquitaine,,2021-W48,,
France,Nouvelle-Aquitaine,,2021-W49,,
France,Nouvelle-Aquitaine,,2021-W50,,
France,Nouvelle-Aquitaine,,2021-W51,,
France,Nouvelle-Aquitaine,,2021-W52,,
France,Nouvelle-Aquitaine,,2022-W01,,
France,Nouvelle-Aquitaine,,2022-W02,,
France,Nouvelle-Aquitaine,,2022-W03,,
France,Nouvelle-Aquitaine,,2022-W04,,
France,Occitanie,,2020-W51,,
France,Occitanie,,2020-W52,,
France,Occitanie,,2020-W53,,
France,Occitanie,,2021-W01,,
France,Occitanie,,2021-W02,,
France,Occitanie,,2021-W03,,
France,Occitanie,,2021-W04,,
France,Occitanie,,2021-W05,,
France,Occitanie,,2021-W06,,
France,Occitanie,,2021-W07,,
France,Occitanie,,2021-W08,,
France,Occitanie,,2021-W09,,
France,Occitanie,,2021-W10,,
France,Occitanie,,2021-W11,,
France,Occitanie,,2021-W12,,
France,Occitanie,,2021-W13,,
France,Occitanie,,2021-W14,,
France,Occitanie,,2021-W15,,
France,Occitanie,,2021-W16,,
France,Occitanie,,2021-W17,,
France,Occitanie,,2021-W18,,
France,Occitanie,,2021-W19,,
France,Occitanie,,2021-W20,,
France,Occitanie,,2021-W21,,
France,Occitanie,,2021-W22,,
France,Occitanie,,2021-W23,,
France,Occitanie,,2021-W24,,
France,Occitanie,,2021-W25,,
France,Occitanie,,2021-W26,,
France,Occitanie,,2021-W27,,
France,Occitanie,,2021-W28,,
France,Occitanie,,2021-W29,,
France,Occitanie,,2021-W30,,
France,Occitanie,,2021-W31,,
France,Occitanie,,2021-W32,,
France,Occitanie,,2021-W33,,
France,Occitanie,,2021-W34,,
France,Occitanie,,2021-W35,,
France,Occitanie,,2021-W36,,
France,Occitanie,,2021-W37,,
France,Occitanie,,2021-W38,,
France,Occitanie,,2021-W39,,
France,Occitanie,,2021-W40,,
France,Occitanie,,2021-W41,,
France,Occitanie,,2021-W42,,
France,Occitanie,,2021-W43,,
France,Occitanie,,2021-W44,,
France,Occitanie,,2021-W45,,
France,Occitanie,,2021-W46,,
France,Occitanie,,2021-W47,,
France,Occitanie,,2021-W48,,
France,Occitanie,,2021-W49,,
France,Occitanie,,2021-W50,,
France,Occitanie,,2021-W51,,
France,Occitanie,,2021-W52,,
France,Occitanie,,2022-W01,,
France,Occitanie,,2022-W02,,
France,Occitanie,,2022-W03,,
France,Occitanie,,2022-W04,,
France,Auvergne-Rhône-Alpes,,2020-W51,,
France,Auvergne-Rhône-Alpes,,2020-W52,,
France,Auvergne-Rhône-Alpes,,2020-W53,,
France,Auvergne-Rhône-Alpes,,2021-W01,,
France,Auvergne-Rhône-Alpes,,2021-W02,,
France,Auvergne-Rhône-Alpes,,2021-W03,,
France,Auvergne-Rhône-Alpes,,2021-W04,,
France,Auvergne-Rhône-Alpes,,2021-W05,,
France,Auvergne-Rhône-Alpes,,2021-W06,,
France,Auvergne-Rhône-Alpes,,2021-W07,,
France,Auvergne-Rhône-Alpes,,2021-W08,,
France,Auvergne-Rhône-Alpes,,2021-W09,,
France,Auvergne-Rhône-Alpes,,2021-W10,,
France,Auvergne-Rhône-Alpes,,2021-W11,,
France,Auvergne-Rhône-Alpes,,2021-W12,,
France,Auvergne-Rhône-Alpes,,2021-W13,,
France,Auvergne-Rhône-Alpes,,2021-W14,,
France,Auvergne-Rhône-Alpes,,2021-W15,,
France,Auvergne-Rhône-Alpes,,2021-W16,,
France,Auvergne-Rhône-Alpes,,2021-W17,,
France,Auvergne-Rhône-Alpes,,2021-W18,,
France,Auvergne-Rhône-Alpes,,2021-W19,,
France,Auvergne-Rhône-Alpes,,2021-W20,,
France,Auvergne-Rhône-Alpes,,2021-W21,,
France,Auvergne-Rhône-Alpes,,2021-W22,,
France,Auvergne-Rhône-Alpes,,2021-W23,,
France,Auvergne-Rhône-Alpes,,2021-W24,,
France,Auvergne-Rhône-Alpes,,2021-W25,,
France,Auvergne-Rhône-Alpes,,2021-W26,,
France,Auvergne-Rhône-Alpes,,2021-W27,,
France,Auvergne-Rhône-Alpes,,2021-W28,,
France,Auvergne-Rhône-Alpes,,2021-W29,,
France,Auvergne-Rhône-Alpes,,2021-W30,,
France,Auvergne-Rhône-Alpes,,2021-W31,,
France,Auvergne-Rhône-Alpes,,2021-W32,,
France,Auvergne-Rhône-Alpes,,2021-W33,,
France,Auvergne-Rhône-Alpes,,2021-W34,,
France,Auvergne-Rhône-Alpes,,2021-W35,,
France,Auvergne-Rhône-Alpes,,2021-W36,,
France,Auvergne-Rhône-Alpes,,2021-W37,,
France,Auvergne-Rhône-Alpes,,2021-W38,,
France,Auvergne-Rhône-Alpes,,2021-W39,,
France,Auvergne-Rhône-Alpes,,2021-W40,,
France,Auvergne-Rhône-Alpes,,2021-W41,,
France,Auvergne-Rhône-Alpes,,2021-W42,,
France,Auvergne-Rhône-Alpes,,2021-W43,,
France,Auvergne-Rhône-Alpes,,2021-W44,,
France,Auvergne-Rhône-Alpes,,2021-W45,,
France,Auvergne-Rhône-Alpes,,2021-W46,,
France,Auvergne-Rhône-Alpes,,2021-W47,,
France,Auvergne-Rhône-Alpes,,2021-W48,,
France,Auvergne-Rhône-Alpes,,2021-W49,,
France,Auvergne-Rhône-Alpes,,2021-W50,,
France,Auvergne-Rhône-Alpes,,2021-W51,,
France,Auvergne-Rhône-Alpes,,2021-W52,,
France,Auvergne-Rhône-Alpes,,2022-W01,,
France,Auvergne-Rhône-Alpes,,2022-W02,,
France,Auvergne-Rhône-Alpes,,2022-W03,,
France,Auvergne-Rhône-Alpes,,2022-W04,,
France,Provence-Alpes-Côte d’Azur,,2020-W51,,
France,Provence-Alpes-Côte d’Azur,,2020-W52,,
France,Provence-Alpes-Côte d’Azur,,2020-W53,,
France,Provence-Alpes-Côte d’Azur,,2021-W01,,
France,Provence-Alpes-Côte d’Azur,,2021-W02,,
France,Provence-Alpes-Côte d’Azur,,2021-W03,,
France,Provence-Alpes-Côte d’Azur,,2021-W04,,
France,Provence-Alpes-Côte d’Azur,,2021-W05,,
France,Provence-Alpes-Côte d’Azur,,2021-W06,,
France,Provence-Alpes-Côte d’Azur,,2021-W07,,
France,Provence-Alpes-Côte d’Azur,,2021-W08,,
France,Provence-Alpes-Côte d’Azur,,2021-W09,,
France,Provence-Alpes-Côte d’Azur,,2021-W10,,
France,Provence-Alpes-Côte d’Azur,,2021-W11,,
France,Provence-Alpes-Côte d’Azur,,2021-W12,,
France,Provence-Alpes-Côte d’Azur,,2021-W13,,
France,Provence-Alpes-Côte d’Azur,,2021-W14,,
France,Provence-Alpes-Côte d’Azur,,2021-W15,,
France,Provence-Alpes-Côte d’Azur,,2021-W16,,
France,Provence-Alpes-Côte d’Azur,,2021-W17,,
France,Provence-Alpes-Côte d’Azur,,2021-W18,,
France,Provence-Alpes-Côte d’Azur,,2021-W19,,
France,Provence-Alpes-Côte d’Azur,,2021-W20,,
France,Provence-Alpes-Côte d’Azur,,2021-W21,,
France,Provence-Alpes-Côte d’Azur,,2021-W22,,
France,Provence-Alpes-Côte d’Azur,,2021-W23,,
France,Provence-Alpes-Côte d’Azur,,2021-W24,,
France,Provence-Alpes-Côte d’Azur,,2021-W25,,
France,Provence-Alpes-Côte d’Azur,,2021-W26,,
France,Provence-Alpes-Côte d’Azur,,2021-W27,,
France,Provence-Alpes-Côte d’Azur,,2021-W28,,
France,Provence-Alpes-Côte d’Azur,,2021-W29,,
France,Provence-Alpes-Côte d’Azur,,2021-W30,,
France,Provence-Alpes-Côte d’Azur,,2021-W31,,
France,Provence-Alpes-Côte d’Azur,,2021-W32,,
France,Provence-Alpes-Côte d’Azur,,2021-W33,,
France,Provence-Alpes-Côte d’Azur,,2021-W34,,
France,Provence-Alpes-Côte d’Azur,,2021-W35,,
France,Provence-Alpes-Côte d’Azur,,2021-W36,,
France,Provence-Alpes-Côte d’Azur,,2021-W37,,
France,Provence-Alpes-Côte d’Azur,,2021-W38,,
France,Provence-Alpes-Côte d’Azur,,2021-W39,,
France,Provence-Alpes-Côte d’Azur,,2021-W40,,
France,Provence-Alpes-Côte d’Azur,,2021-W41,,
France,Provence-Alpes-Côte d’Azur,,2021-W42,,
France,Provence-Alpes-Côte d’Azur,,2021-W43,,
France,Provence-Alpes-Côte d’Azur,,2021-W44,,
France,Provence-Alpes-Côte d’Azur,,2021-W45,,
France,Provence-Alpes-Côte d’Azur,,2021-W46,,
France,Provence-Alpes-Côte d’Azur,,2021-W47,,
France,Provence-Alpes-Côte d’Azur,,2021-W48,,
France,Provence-Alpes-Côte d’Azur,,2021-W49,,
France,Provence-Alpes-Côte d’Azur,,2021-W50,,
France,Provence-Alpes-Côte d’Azur,,2021-W51,,
France,Provence-Alpes-Côte d’Azur,,2021-W52,,
France,Provence-Alpes-Côte d’Azur,,2022-W01,,
France,Provence-Alpes-Côte d’Azur,,2022-W02,,
France,Provence-Alpes-Côte d’Azur,,2022-W03,,
France,Provence-Alpes-Côte d’Azur,,2022-W04,,
France,Corse,,2020-W51,,
France,Corse,,2020-W52,,
France,Corse,,2020-W53,,
France,Corse,,2021-W01,,
France,Corse,,2021-W02,,
France,Corse,,2021-W03,,
France,Corse,,2021-W04,,
France,Corse,,2021-W05,,
France,Corse,,2021-W06,,
France,Corse,,2021-W07,,
France,Corse,,2021-W08,,
France,Corse,,2021-W09,,
France,Corse,,2021-W10,,
France,Corse,,2021-W11,,
France,Corse,,2021-W12,,
France,Corse,,2021-W13,,
France,Corse,,2021-W14,,
France,Corse,,2021-W15,,
France,Corse,,2021-W16,,
France,Corse,,2021-W17,,
France,Corse,,2021-W18,,
France,Corse,,2021-W19,,
France,Corse,,2021-W20,,
France,Corse,,2021-W21,,
France,Corse,,2021-W22,,
France,Corse,,2021-W23,,
France,Corse,,2021-W24,,
France,Corse,,2021-W25,,
France,Corse,,2021-W26,,
France,Corse,,2021-W27,,
France,Corse,,2021-W28,,
France,Corse,,2021-W29,,
France,Corse,,2021-W30,,
France,Corse,,2021-W31,,
France,Corse,,2021-W32,,
France,Corse,,2021-W33,,
France,Corse,,2021-W34,,
France,Corse,,2021-W35,,
France,Corse,,2021-W36,,
France,Corse,,2021-W37,,
France,Corse,,2021-W38,,
France,Corse,,2021-W39,,
France,Corse,,2021-W40,,
France,Corse,,2021-W41,,
France,Corse,,2021-W42,,
France,Corse,,2021-W43,,
France,Corse,,2021-W44,,
France,Corse,,2021-W45,,
France,Corse,,2021-W46,,
France,Corse,,2021-W47,,
France,Corse,,2021-W48,,
France,Corse,,2021-W49,,
France,Corse,,2021-W50,,
France,Corse,,2021-W51,,
France,Corse,,2021-W52,,
France,Corse,,2022-W01,,
France,Corse,,2022-W02,,
France,Corse,,2022-W03,,
France,Corse,,2022-W04,,
France,Guadeloupe,,2020-W51,,
France,Guadeloupe,,2020-W52,,
France,Guadeloupe,,2020-W53,,
France,Guadeloupe,,2021-W01,,
France,Guadeloupe,,2021-W02,,
France,Guadeloupe,,2021-W03,,
France,Guadeloupe,,2021-W04,,
France,Guadeloupe,,2021-W05,,
France,Guadeloupe,,2021-W06,,
France,Guadeloupe,,2021-W07,,
France,Guadeloupe,,2021-W08,,
France,Guadeloupe,,2021-W09,,
France,Guadeloupe,,2021-W10,,
France,Guadeloupe,,2021-W11,,
France,Guadeloupe,,2021-W12,,
France,Guadeloupe,,2021-W13,,
France,Guadeloupe,,2021-W14,,
France,Guadeloupe,,2021-W15,,
France,Guadeloupe,,2021-W16,,
France,Guadeloupe,,2021-W17,,
France,Guadeloupe,,2021-W18,,
France,Guadeloupe,,2021-W19,,
France,Guadeloupe,,2021-W20,,
France,Guadeloupe,,2021-W21,,
France,Guadeloupe,,2021-W22,,
France,Guadeloupe,,2021-W23,,
France,Guadeloupe,,2021-W24,,
France,Guadeloupe,,2021-W25,,
France,Guadeloupe,,2021-W26,,
France,Guadeloupe,,2021-W27,,
France,Guadeloupe,,2021-W28,,
France,Guadeloupe,,2021-W29,,
France,Guadeloupe,,2021-W30,,
France,Guadeloupe,,2021-W31,,
