country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Italy,Friuli-Venezia Giulia,ITH4,2021-50,742.238537708006,4691,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-51,801.266108226056,4974,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2021-52,1322.39996816491,10977,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2022-01,2825.03299574869,23099,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2022-02,4128.53087672523,26700,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2022-03,4796.9020473945,31161,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2022-04,4821.85611863878,27001,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2022-05,3708.53976402236,17732,1206216,Epidemic intelligence subnational data
Italy,Friuli-Venezia Giulia,ITH4,2022-06,2391.0311254369,11109,1206216,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-13,,2303,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-14,140.520447595595,3970,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-15,177.190617006402,3940,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-16,134.472221730648,2063,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-17,87.027249945622,1822,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-18,71.3018626967606,1361,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-19,43.9504412852794,601,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-20,22.2216298445449,391,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-21,16.4646148545771,344,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-22,12.566869297167,217,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-23,7.50428023984128,118,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-24,6.02582502840986,151,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-25,7.03386267256764,163,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-26,8.84833043205165,232,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-27,9.99077309543048,214,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-28,10.7300007011462,265,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-29,11.9172450375987,267,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-30,13.5301052682511,337,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-31,13.7093119605459,275,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-32,6.1602300476309,0,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-33,14.5157420758721,648,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-34,27.8666406518285,596,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-35,34.1164740456068,927,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-36,39.4254723048378,833,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-37,38.8654513914168,902,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-38,37.1181861415433,755,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-39,32.5708163245648,699,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-40,39.2014639394694,1051,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-41,70.4730317448975,2095,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-42,126.699131452365,3561,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-43,244.81874251112,7368,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-44,388.251298856505,9964,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-45,540.912999855067,14183,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-46,712.727416092627,17634,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-47,775.987378472662,17007,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-48,716.983575034626,15000,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-49,617.770270012963,12578,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-50,520.864251154595,10674,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-51,482.379613984305,10860,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-52,464.862159812496,9892,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2020-53,501.801139261745,12509,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-01,576.933545006305,13246,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-02,527.651704625258,10309,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-03,420.553305142627,8465,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-04,370.980253886601,8096,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-05,371.674679819243,8496,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-06,390.244973308283,8925,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-07,440.355644641194,10733,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-08,584.012209351946,15338,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-09,778.653078020546,19422,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-10,872.602186456051,19532,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-11,816.82410347932,16932,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-12,706.791194410364,14620,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-13,567.368387805074,10708,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-14,412.869818210491,7723,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-15,331.487579072153,7075,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-16,304.29296351643,6509,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-17,281.578515268074,6061,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-18,241.2794103383,4710,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-19,182.387611082948,3432,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-20,132.187336403891,2469,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-21,88.7297135224218,1492,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-22,57.9285632842673,1094,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-23,43.5024245545426,848,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-24,30.7563485650808,525,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-25,20.9671829984819,411,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-26,17.0246357679981,349,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-27,21.4600014022924,609,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-28,41.5983534489112,1248,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-29,93.5458933778423,2928,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-30,133.755394961469,3043,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-31,175.017735862328,4770,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-32,194.192851937863,3899,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-33,173.494478977823,3846,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-34,175.465752593065,3987,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-35,170.425564372276,3621,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-36,152.796106017783,3200,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-37,128.513599211849,2537,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-38,104.880716665483,2145,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-39,92.470653224074,1983,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-40,82.4574792921067,1698,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-41,70.6522384371922,1456,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-42,77.9325103116651,2023,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-43,103.111050579073,2580,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-44,128.536000048386,3158,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-45,167.939071516687,4339,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-46,238.031289040458,6287,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-47,328.709875341585,8387,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-48,411.615371364428,9988,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-49,483.029238243873,11575,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-50,609.101146273206,15616,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-51,800.090678586301,20101,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2021-52,1662.85889780268,54131,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2022-01,4009.48093005585,124857,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2022-02,5608.09422867088,125495,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2022-03,5757.19419666008,131513,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2022-04,5238.81643836107,102354,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2022-05,3679.5166078682,61904,4464119,Epidemic intelligence subnational data
Italy,Emilia-Romagna,ITH5,2022-06,2168.06496421802,34881,4464119,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-13,,896,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-14,70.9806624410469,1725,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-15,95.9769048802252,1819,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-16,74.6366675648704,937,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-17,42.3825779169166,628,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-18,27.8398019799299,400,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-19,15.0573248062656,156,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-20,8.93690141379072,174,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-21,7.66407000031144,109,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-22,4.2247170319738,47,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-23,2.03111395767971,28,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-24,2.00403243824398,46,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-25,1.94986939937252,26,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-26,1.59780964670804,33,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-27,2.41025522977992,56,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-28,2.16652155485836,24,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-29,2.1123585159869,54,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-30,3.00604865736597,57,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-31,3.65600512382348,78,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-32,6.30999402852496,155,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-33,9.91183611347698,211,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-34,15.6801997532874,368,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-35,27.433579188394,645,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-36,35.341382863627,660,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-37,35.63927957742,656,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-38,38.23910544325,756,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-39,40.4327085175441,737,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-40,54.2442834297661,1266,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-41,119.131603997774,3133,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-42,233.632268172038,5494,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-43,438.124821431231,10684,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-44,651.337623948729,13367,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-45,809.899920244925,16539,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-46,898.700222474682,16646,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-47,835.139896359025,14192,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-48,585.096227408935,7413,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-49,351.030654925925,5549,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-50,253.158043685199,3799,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-51,196.20560831186,3446,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-52,167.255464035065,2730,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2020-53,158.372725660146,3118,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-01,172.373871208418,3247,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-02,165.57640983005,2867,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-03,161.162122162026,3084,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-04,179.604636897758,3548,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-05,212.860742764834,4312,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-06,243.029555416236,4662,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-07,286.820372343811,5929,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-08,360.427942170123,7380,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-09,425.694404010231,8339,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-10,459.735873940943,8637,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-11,488.686018217738,9408,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-12,502.849652882625,9160,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-13,520.750537229642,10069,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-14,467.616596096741,7198,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-15,396.040140228108,7426,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-16,369.066946870121,6202,3692555,Epidemic intelligence subnational data
Italy,Toscana,ITI1,2021-17,316.528799164806,5486,3692555,Epidemic intelligence subnational data
